transect_id,pc_id,lat,lon,year,species_code,scientific_name,common_name,hab_type
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,wbwwre1,Henicorhina leucosticta,White-breasted Wood-Wren,forest
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,forest
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,royfly1,Onychorhynchus coronatus,Tropical Royal Flycatcher,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,phecuc1,Dromococcyx phasianellus,Pheasant Cuckoo,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,ocbfly1,Mionectes oleagineus,Ochre-bellied Flycatcher,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,surfly1,Myiobius sulphureipygius,Sulphur-rumped Flycatcher,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,blhtro1,Trogon melanocephalus,Black-headed Trogon,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,gyhdov1,Leptotila plumbeiceps,Gray-headed Dove,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,barant1,Thamnophilus doliatus,Barred Antshrike,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,greela,Myiopagis viridicata,Greenish Elaenia,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,yeteup1,Euphonia hirundinacea,Yellow-throated Euphonia,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,tawwoo1,Dendrocincla anabatina,Tawny-winged Woodcreeper,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,surfly1,Myiobius sulphureipygius,Sulphur-rumped Flycatcher,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,webwoo1,Glyphorynchus spirurus,Wedge-billed Woodcreeper,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,gcrwar,Basileuterus culicivorus,Golden-crowned Warbler,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,whbwre1,Uropsila leucogastra,White-bellied Wren,forest
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,crahaw,Geranospiza caerulescens,Crane Hawk,forest
BOSMOL,BOSMOL_PC3,17.35302798,-90.18286698,2019,plaant1,Dysithamnus mentalis,Plain Antvireo,forest
BOSMOL,BOSMOL_PC3,17.35302798,-90.18286698,2019,plaxen2,Xenops mexicanus,Northern Plain-Xenops,forest
BOSMOL,BOSMOL_PC4,17.350873,-90.18328104,2019,grbspa1,Arremonops chloronotus,Green-backed Sparrow,forest
BOSMOL,BOSMOL_PC5,17.35030998,-90.18553703,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,forest
BOSMOL,BOSMOL_PC5,17.35030998,-90.18553703,2019,chcwoo1,Celeus castaneus,Chestnut-colored Woodpecker,forest
BOSMOL,BOSMOL_PC6,17.34863796,-90.18702197,2019,laufal1,Herpetotheres cachinnans,Laughing Falcon,forest
BOSMOL,BOSMOL_PC6,17.34863796,-90.18702197,2019,slttro1,Trogon massena,Slaty-tailed Trogon,forest
BOSMOL,BOSMOL_PC7,17.34651499,-90.18818001,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,forest
BOSMOL,BOSMOL_PC7,17.34651499,-90.18818001,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,forest
BOSMOL,BOSMOL_PC7,17.34651499,-90.18818001,2019,trogna2,Polioptila bilineata,White-browed Gnatcatcher,forest
BOSMOL,BOSMOL_PC7,17.34651499,-90.18818001,2019,tawwoo1,Dendrocincla anabatina,Tawny-winged Woodcreeper,forest
BOSMOL,BOSMOL_PC7,17.34651499,-90.18818001,2019,compau,Nyctidromus albicollis,Common Pauraque,forest
BOSMOL,BOSMOL_PC6,17.34863796,-90.18702197,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,forest
BOSMOL,BOSMOL_PC4,17.350873,-90.18328104,2019,blfgro1,Caryothraustes poliogaster,Black-faced Grosbeak,forest
BOSMOL,BOSMOL_PC3,17.35302798,-90.18286698,2019,tawwoo1,Dendrocincla anabatina,Tawny-winged Woodcreeper,forest
BOSMOL,BOSMOL_PC3,17.35302798,-90.18286698,2019,smbwoo1,Leuconotopicus fumigatus,Smoky-brown Woodpecker,forest
BOSMOL,BOSMOL_PC3,17.35302798,-90.18286698,2019,brnjay,Cyanocorax morio,Brown Jay,forest
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,whfpar1,Amazona albifrons,White-fronted Amazon,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,mastit1,Tityra semifasciata,Masked Tityra,forest
BOSMOL,BOSMOL_PC1,17.35526897,-90.17945998,2019,whtdov,Leptotila verreauxi,White-tipped Dove,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,scamac1,Ara macao,Scarlet Macaw,forest
BOSMOL,BOSMOL_PC8,17.35588596,-90.17717198,2019,smbwoo1,Leuconotopicus fumigatus,Smoky-brown Woodpecker,forest
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,ocbfly1,Mionectes oleagineus,Ochre-bellied Flycatcher,forest
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,brnjay,Cyanocorax morio,Brown Jay,forest
BOSMOL,BOSMOL_PC2,17.35420103,-90.18122597,2019,trogna2,Polioptila bilineata,White-browed Gnatcatcher,forest
BOSMOL,BOSMOL_PC3,17.35302798,-90.18286698,2019,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,forest
BOSMOL,BOSMOL_PC3,17.35302798,-90.18286698,2019,greela,Myiopagis viridicata,Greenish Elaenia,forest
BOSMOL,BOSMOL_PC4,17.350873,-90.18328104,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
POT744,POT744_PC1,17.34847602,-90.15863003,2019,slttro1,Trogon massena,Slaty-tailed Trogon,pasture
POT744,POT744_PC1,17.34847602,-90.15863003,2019,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT744,POT744_PC1,17.34847602,-90.15863003,2019,relhon1,Cyanerpes cyaneus,Red-legged Honeycreeper,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,clcrob,Turdus grayi,Clay-colored Thrush,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,gyhdov1,Leptotila plumbeiceps,Gray-headed Dove,pasture
POT744,POT744_PC4,17.34381803,-90.1605463,2019,bkfant2,Formicarius moniliger,Mayan Antthrush,pasture
POT744,POT744_PC4,17.34381803,-90.1605463,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT744,POT744_PC5,17.34192339,-90.16013861,2019,grasal2,Saltator grandis,Cinnamon-bellied Saltator,pasture
POT744,POT744_PC5,17.34192339,-90.16013861,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,pasture
POT744,POT744_PC5,17.34192339,-90.16013861,2019,smbwoo1,Leuconotopicus fumigatus,Smoky-brown Woodpecker,pasture
POT744,POT744_PC6,17.34048472,-90.16156412,2019,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,pasture
POT744,POT744_PC6,17.34048472,-90.16156412,2019,cregua1,Penelope purpurascens,Crested Guan,pasture
POT744,POT744_PC6,17.34048472,-90.16156412,2019,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,pasture
POT744,POT744_PC6,17.34048472,-90.16156412,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,pasture
POT744,POT744_PC7,17.33934796,-90.16292668,2019,cregua1,Penelope purpurascens,Crested Guan,pasture
POT744,POT744_PC7,17.33934796,-90.16292668,2019,yebcac1,Amblycercus holosericeus,Yellow-billed Cacique,pasture
POT744,POT744_PC5,17.34192339,-90.16013861,2019,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,pasture
POT744,POT744_PC4,17.34381803,-90.1605463,2019,compau,Nyctidromus albicollis,Common Pauraque,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,compau,Nyctidromus albicollis,Common Pauraque,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,rutjac1,Galbula ruficauda,Rufous-tailed Jacamar,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,pasture
POT744,POT744_PC1,17.34847602,-90.15863003,2019,bkfant2,Formicarius moniliger,Mayan Antthrush,pasture
POT744,POT744_PC1,17.34847602,-90.15863003,2019,stther2,Phaethornis striigularis,Stripe-throated Hermit,pasture
POT744,POT744_PC1,17.34847602,-90.15863003,2019,cardov1,Leptotila jamaicensis,Caribbean Dove,pasture
POT744,POT744_PC1,17.34847602,-90.15863003,2019,tacgre2,Tunchiornis ochraceiceps,Ochre-crowned Greenlet,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,nobtyr,Camptostoma imberbe,Northern Beardless-Tyrannulet,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,chcwoo1,Celeus castaneus,Chestnut-colored Woodpecker,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,whfpar1,Amazona albifrons,White-fronted Amazon,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,gretin1,Tinamus major,Great Tinamou,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,grtcha1,Granatellus sallaei,Gray-throated Chat,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,bucmot2,Momotus lessonii,Lesson's Motmot,pasture
POT744,POT744_PC4,17.34381803,-90.1605463,2019,greela,Myiopagis viridicata,Greenish Elaenia,pasture
POT744,POT744_PC7,17.33934796,-90.16292668,2019,placha,Ortalis vetula,Plain Chachalaca,pasture
POT744,POT744_PC7,17.33934796,-90.16292668,2019,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,pasture
POT744,POT744_PC6,17.34048472,-90.16156412,2019,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT744,POT744_PC3,17.34490299,-90.15889197,2019,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,pasture
POT744,POT744_PC2,17.34667802,-90.15853599,2019,greela,Myiopagis viridicata,Greenish Elaenia,pasture
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,gyhdov1,Leptotila plumbeiceps,Gray-headed Dove,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,tawwoo1,Dendrocincla anabatina,Tawny-winged Woodcreeper,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,brratt1,Attila spadiceus,Bright-rumped Attila,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,cregua1,Penelope purpurascens,Crested Guan,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,scamac1,Ara macao,Scarlet Macaw,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,grsvir1,Vireolanius pulchellus,Green Shrike-Vireo,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,wbwwre1,Henicorhina leucosticta,White-breasted Wood-Wren,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,gcrwar,Basileuterus culicivorus,Golden-crowned Warbler,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,sttspa1,Platyrinchus cancrominus,Stub-tailed Spadebill,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,smbwoo1,Leuconotopicus fumigatus,Smoky-brown Woodpecker,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,grsvir1,Vireolanius pulchellus,Green Shrike-Vireo,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,trogna2,Polioptila bilineata,White-browed Gnatcatcher,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,plaxen2,Xenops mexicanus,Northern Plain-Xenops,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,tacgre2,Tunchiornis ochraceiceps,Ochre-crowned Greenlet,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,rudwoo1,Dendrocincla homochroa,Ruddy Woodcreeper,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,linwoo1,Dryocopus lineatus,Lineated Woodpecker,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,slttro1,Trogon massena,Slaty-tailed Trogon,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,subfly,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,wbwwre1,Henicorhina leucosticta,White-breasted Wood-Wren,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,relhon1,Cyanerpes cyaneus,Red-legged Honeycreeper,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,tacgre2,Tunchiornis ochraceiceps,Ochre-crowned Greenlet,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,coltro1,Trogon collaris,Collared Trogon,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,thlsch2,Schiffornis veraepacis,Northern Schiffornis,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,relhon1,Cyanerpes cyaneus,Red-legged Honeycreeper,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,tawwoo1,Dendrocincla anabatina,Tawny-winged Woodcreeper,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,trogna2,Polioptila bilineata,White-browed Gnatcatcher,forest
BOS435N,BOS435N_PC7,17.36970504,-90.13137803,2019,gyhdov1,Leptotila plumbeiceps,Gray-headed Dove,forest
BOS435N,BOS435N_PC7,17.36970504,-90.13137803,2019,whtdov,Leptotila verreauxi,White-tipped Dove,forest
BOS435N,BOS435N_PC7,17.36970504,-90.13137803,2019,compau,Nyctidromus albicollis,Common Pauraque,forest
BOS435N,BOS435N_PC7,17.36970504,-90.13137803,2019,slbtin1,Crypturellus boucardi,Slaty-breasted Tinamou,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,chcwoo1,Celeus castaneus,Chestnut-colored Woodpecker,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,gcrwar,Basileuterus culicivorus,Golden-crowned Warbler,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,cregua1,Penelope purpurascens,Crested Guan,forest
BOS435N,BOS435N_PC7,17.36970504,-90.13137803,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,forest
BOS435N,BOS435N_PC7,17.36970504,-90.13137803,2019,sthwoo1,Lepidocolaptes souleyetii,Streak-headed Woodcreeper,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,grhtan1,Eucometis penicillata,Gray-headed Tanager,forest
BOS435N,BOS435N_PC8,17.36894396,-90.13335097,2019,squcuc1,Piaya cayana,Common Squirrel-Cuckoo,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,barant1,Thamnophilus doliatus,Barred Antshrike,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,blubun,Cyanocompsa parellina,Blue Bunting,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,tawwoo1,Dendrocincla anabatina,Tawny-winged Woodcreeper,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,phecuc1,Dromococcyx phasianellus,Pheasant Cuckoo,forest
BOS435N,BOS435N_PC2,17.38094802,-90.13005202,2019,plaant1,Dysithamnus mentalis,Plain Antvireo,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,slttro1,Trogon massena,Slaty-tailed Trogon,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,meapar,Amazona farinosa,Mealy Amazon,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,oliwoo1,Sittasomus griseicapillus,Olivaceous Woodcreeper,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,sctlea1,Sclerurus guatemalensis,Scaly-throated Leaftosser,forest
BOS435N,BOS435N_PC4,17.38433196,-90.13165296,2019,trogna2,Polioptila bilineata,White-browed Gnatcatcher,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,grsvir1,Vireolanius pulchellus,Green Shrike-Vireo,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,compau,Nyctidromus albicollis,Common Pauraque,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,trogna2,Polioptila bilineata,White-browed Gnatcatcher,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,royfly1,Onychorhynchus coronatus,Tropical Royal Flycatcher,forest
BOS435N,BOS435N_PC6,17.38730402,-90.13435604,2019,plukit1,Ictinia plumbea,Plumbeous Kite,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,bkcori,Icterus prosthemelas,Black-cowled Oriole,forest
BOS435N,BOS435N_PC5,17.38576602,-90.133112,2019,blkvul,Coragyps atratus,Black Vulture,forest
BOS435N,BOS435N_PC3,17.38272599,-90.13059902,2019,olbeup1,Euphonia gouldi,Olive-backed Euphonia,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,royfly1,Onychorhynchus coronatus,Tropical Royal Flycatcher,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,grsvir1,Vireolanius pulchellus,Green Shrike-Vireo,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,grhtan1,Eucometis penicillata,Gray-headed Tanager,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,blubun,Cyanocompsa parellina,Blue Bunting,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,bkcori,Icterus prosthemelas,Black-cowled Oriole,forest
BOS435N,BOS435N_PC1,17.37904902,-90.12976896,2019,grcbec1,Pachyramphus major,Gray-collared Becard,forest
POT479,POT479_PC1,17.3659113,-90.15037679,2019,clcrob,Turdus grayi,Clay-colored Thrush,pasture
POT479,POT479_PC1,17.3659113,-90.15037679,2019,gretin1,Tinamus major,Great Tinamou,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,brnjay,Cyanocorax morio,Brown Jay,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,shtfly1,Poecilotriccus sylvia,Slate-headed Tody-Flycatcher,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,lesgre1,Pachysylvia decurtata,Lesser Greenlet,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,whcsee1,Sporophila morelleti,Morelet's Seedeater,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,pasture
POT479,POT479_PC4,17.36460063,-90.1554408,2019,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT479,POT479_PC4,17.36460063,-90.1554408,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,pasture
POT479,POT479_PC5,17.36546078,-90.1571575,2019,relhon1,Cyanerpes cyaneus,Red-legged Honeycreeper,pasture
POT479,POT479_PC5,17.36546078,-90.1571575,2019,nobwoo1,Dendrocolaptes sanctithomae,Northern Barred-Woodcreeper,pasture
POT479,POT479_PC5,17.36546078,-90.1571575,2019,gartro1,Trogon caligatus,Gartered Violaceous Trogon,pasture
POT479,POT479_PC5,17.36546078,-90.1571575,2019,btstan1,Lanio aurantius,Black-throated Shrike-Tanager,pasture
POT479,POT479_PC7,17.3670582,-90.15569829,2019,bubgro1,Cyanoloxia cyanoides,Blue-black Grosbeak,pasture
POT479,POT479_PC7,17.3670582,-90.15569829,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,pasture
POT479,POT479_PC7,17.3670582,-90.15569829,2019,brratt1,Attila spadiceus,Bright-rumped Attila,pasture
POT479,POT479_PC7,17.3670582,-90.15569829,2019,bkfant2,Formicarius moniliger,Mayan Antthrush,pasture
POT479,POT479_PC7,17.3670582,-90.15569829,2019,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,pasture
POT479,POT479_PC6,17.36718108,-90.1576724,2019,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT479,POT479_PC5,17.36546078,-90.1571575,2019,mastit1,Tityra semifasciata,Masked Tityra,pasture
POT479,POT479_PC5,17.36546078,-90.1571575,2019,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT479,POT479_PC5,17.36546078,-90.1571575,2019,gyhdov1,Leptotila plumbeiceps,Gray-headed Dove,pasture
POT479,POT479_PC4,17.36460063,-90.1554408,2019,yucwoo,Melanerpes pygmaeus,Yucatan Woodpecker,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,clcrob,Turdus grayi,Clay-colored Thrush,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT479,POT479_PC1,17.3659113,-90.15037679,2019,compau,Nyctidromus albicollis,Common Pauraque,pasture
POT479,POT479_PC1,17.3659113,-90.15037679,2019,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,pasture
POT479,POT479_PC1,17.3659113,-90.15037679,2019,yeteup1,Euphonia hirundinacea,Yellow-throated Euphonia,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,brratt1,Attila spadiceus,Bright-rumped Attila,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,yegvir,Vireo flavoviridis,Yellow-green Vireo,pasture
POT479,POT479_PC3,17.36443676,-90.15363844,2019,mastit1,Tityra semifasciata,Masked Tityra,pasture
POT479,POT479_PC4,17.36460063,-90.1554408,2019,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,pasture
POT479,POT479_PC4,17.36460063,-90.1554408,2019,greela,Myiopagis viridicata,Greenish Elaenia,pasture
POT479,POT479_PC6,17.36718108,-90.1576724,2019,phecuc1,Dromococcyx phasianellus,Pheasant Cuckoo,pasture
POT479,POT479_PC6,17.36718108,-90.1576724,2019,placha,Ortalis vetula,Plain Chachalaca,pasture
POT479,POT479_PC7,17.3670582,-90.15569829,2019,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT479,POT479_PC7,17.3670582,-90.15569829,2019,batfal1,Falco rufigularis,Bat Falcon,pasture
POT479,POT479_PC2,17.36484638,-90.15187891,2019,grtcha1,Granatellus sallaei,Gray-throated Chat,pasture
POT479,POT479_PC1,17.3659113,-90.15037679,2019,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT435,POT435_2019PC1,17.37236822,-90.13062869,2019,yebcac1,Amblycercus holosericeus,Yellow-billed Cacique,pasture
POT435,POT435_2019PC1,17.37236822,-90.13062869,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,pasture
POT435,POT435_2019PC4,17.37417326,-90.13104033,2019,bucmot2,Momotus lessonii,Lesson's Motmot,pasture
POT435,POT435_2019PC4,17.37417326,-90.13104033,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,pasture
POT435,POT435_2019PC4,17.37417326,-90.13104033,2019,relhon1,Cyanerpes cyaneus,Red-legged Honeycreeper,pasture
POT435,POT435_2019PC4,17.37417326,-90.13104033,2019,greela,Myiopagis viridicata,Greenish Elaenia,pasture
POT435,POT435_2019PC4,17.37417326,-90.13104033,2019,yeteup1,Euphonia hirundinacea,Yellow-throated Euphonia,pasture
POT435,POT435_2019PC4,17.37417326,-90.13104033,2019,whcman1,Manacus candei,White-collared Manakin,pasture
POT435,POT435_2019PC2,17.37605936,-90.13085023,2019,rcatan1,Habia rubica,Red-crowned Ant-Tanager,pasture
POT435,POT435_2019PC2,17.37605936,-90.13085023,2019,vauswi,Chaetura vauxi,Vaux's Swift,pasture
POT435,POT435_2019PC2,17.37605936,-90.13085023,2019,coltro1,Trogon collaris,Collared Trogon,pasture
POT435,POT435_2019PC2,17.37605936,-90.13085023,2019,pabwoo1,Campephilus guatemalensis,Pale-billed Woodpecker,pasture
